key_mlbam,name_first,name_last,team,at_bats,Throws,PAVE,PAVE_PLUS,Power_A_PLUS,Expected_Hits,Expected_Bases,Expected_HRs,Fastball_Rate,Breaking_Rate,Offspeed_Rate
621053,Tyler,Ferguson,CHC,78,R,0.17117332198318114,0.7188878716527514,1.1293922006587813,3.2528537851037855,8.690201465201465,1.7010613553113552,0.6334943141187388,0.29304776834194224,0.07345791753931898
687941,Alec,Gamboa,BOS,97,L,0.17104290567023778,0.7183401536757066,0.7155207233480013,3.4520354662447392,5.505633237766124,0.1224498392639397,0.6052189840834165,0.3869645735280217,0.007816442388561816
669713,Hayden,Wesneski,HOU,156,R,0.17060575139146567,0.7165042080656702,0.6611959268061879,3.360023075802892,5.087626608865142,0.25645965655139963,0.5483648536305467,0.31057298582172477,0.14106216054772855
662253,Andrés,Muñoz,SEA,212,R,0.1705741342740758,0.7163714235758627,0.9429714898880406,3.406913547454764,7.2557719260751865,0.9073587246341415,0.5828869014668924,0.3120947339420313,0.10501836459107647
687330,Kevin,Kelly,TB,238,R,0.17041893143974496,0.7157196080128186,0.7533655520588861,3.619149178797202,5.79683339456001,0.551577062063441,0.6386913243525723,0.03776456722861849,0.3235441084188094
596117,Garrett,Stubbs,PHI,15,R,0.16935064935064936,0.7112330733796347,0.44793420120251376,3.4466666666666668,3.4466666666666668,0.0,0.09261786600496277,0.0,0.4373821339950372
608337,Lucas,Giolito,SD,138,R,0.16894736842105262,0.7095393879046025,0.5827008858790009,3.1778766430738123,4.483640040444894,0.3089787664307381,0.23435126981646853,0.12463612216199324,0.1710126080215382
687849,Zak,Kent,WSH,68,R,0.16852459016393442,0.7077638182193297,0.7960558802747453,3.3662588235294115,6.125317647058824,0.2911764705882353,0.22568238213399505,0.304317617866005,0.0
664126,Pete,Fairbanks,MIA,175,R,0.16848269785769787,0.7075878803423282,0.690814657743293,3.178098522167488,5.315530377668309,0.5343579638752052,0.6392525803037963,0.3511470143437084,0.009600405352495452
680730,Mitchell,Parker,WSH,174,L,0.16840535605599516,0.7072630628849599,0.6866352587765605,3.290938697318008,5.283371647509578,0.48193486590038315,0.21400507670235075,0.31418496854651806,0.0018099547511312218
695243,Mason,Miller,SD,223,R,0.16802608065684618,0.7056701950168511,0.7538749349580891,3.394777569476731,5.800752883303088,0.7515941629047498,0.5189251349945961,0.4615307246976684,0.019544140307735464
689254,Mason,Fluharty,TOR,230,L,0.16793050755483854,0.7052688103671083,0.565272477499142,3.229535714285714,4.349535714285714,0.3101739130434782,0.5146647499728129,0.37226097375691697,0.11307427627027018
605130,Scott,Barlow,ATH,149,R,0.16744868035190616,0.7032452489358796,0.8167114979031541,3.0978316985028393,6.284254001032524,0.6992978833247291,0.12765556732424202,0.402344432675758,0.0
571578,Patrick,Corbin,TOR,356,L,0.16712820512820512,0.7018993280364387,0.7168731959861794,3.391076154806492,5.516039950062423,0.5035830212234707,0.2744437422822692,0.16828263238178254,0.08727362533594828
701121,Logan,VanWey,HOU,20,R,0.167,0.7013608965175401,0.47747879745204125,3.6740000000000004,3.6740000000000004,0.0,0.3252884615384616,0.15112179487179486,0.05358974358974359
676534,Calvin,Faucher,MIA,251,R,0.1668868308750143,0.7008856126914438,0.5683546528675039,3.3361118942309855,4.373251766943525,0.06917617664933486,0.5988342633507835,0.4011657366492165,0.0
642528,Jonathan,Loáisiga,AZ,211,R,0.16654100658985774,0.6994332316694382,0.6582678035075034,3.5587342541780993,5.065095922567082,0.3376170580479635,0.6396659009198654,0.12544526190337227,0.2348888371767623
676105,Jeff,Criswell,COL,18,R,0.16625,0.6982110721319823,1.134131275385088,3.153333333333333,8.726666666666667,1.8577777777777775,0.22498312236286921,0.24017299578059073,0.06484388185654008
681911,Alex,Vesia,LAD,206,L,0.16624371063910212,0.6981846582888813,0.7999980431983971,3.2220002297373522,6.1556509449115975,0.786248644923178,0.5638694576015775,0.28641730780519686,0.14971323459322564
621097,Jacob,Waguespack,DET,138,R,0.16611320009526456,0.6976365445641454,0.7851522000130777,3.1772692921562213,6.041418379708864,0.954716362517547,0.7514640859114516,0.06651076550850145,0.18202514858004684
682274,Yaramil,Hiraldo,BAL,36,R,0.1659108169129721,0.6967865825870633,0.6813064152108782,3.0471929824561403,5.242368421052632,0.36666666666666664,0.38501439583913816,0.16868893377913996,0.24129667038172195
683004,Jack,Leiter,TEX,353,R,0.1658775654635527,0.6966469342854148,0.7627665269774865,3.266750708215297,5.869169971671388,0.7677563739376772,0.2788312361074483,0.1626697245978224,0.0884990392947293
665871,Javier,Assad,CHC,328,R,0.16522627721398214,0.6939116761380486,0.8554109217309185,3.3789843129237163,6.582029910459135,1.0114120459646205,0.578655406469294,0.15278358377271936,0.0635610097579866
657756,Connor,Seabold,KC,110,R,0.16501855287569572,0.6930392825564373,0.5710607525324116,3.1118518518518514,4.394074074074074,0.12,0.35586952338187183,0.08125793828981974,0.09287253832830841
687859,Troy,Johnston,COL,9,L,0.16482142857142856,0.6922114066356816,0.39909031224160135,3.0708333333333333,3.0708333333333333,0.0,0.0,0.3846428571428571,0.6153571428571428
605483,Blake,Snell,LAD,130,L,0.16452837140751658,0.6909806351673451,0.5449512391037644,3.187871283128636,4.193172268907563,0.0,0.5084267580295486,0.32871229515843287,0.16286094681201843
608344,Cole,Irvin,LAD,30,L,0.16307692307692306,0.6848848920392376,0.6566524779330468,3.1093333333333333,5.052666666666667,0.38866666666666666,0.37931372549019604,0.03637254901960785,0.11431372549019608
669684,Chris,Murphy,CWS,130,L,0.1630284862327116,0.684681468635162,0.5588888670577542,3.08989417989418,4.300416497083164,0.16400759734093068,0.3092458853738236,0.4703249948314797,0.015429119794696695
663978,Chris,Paddack,TEX,263,R,0.16259325441143624,0.6828535968964634,0.6930803298046277,3.3719611767060234,5.33296377826696,0.3590134080448269,0.2994431188423645,0.0860899014778325,0.14446697967980296
683769,Hunter,Gaddis,CLE,210,R,0.16230144363993923,0.6816280599844238,0.5701940566629213,3.2305363041904243,4.387405211202048,0.2766704161979752,0.24768829964715483,0.5491919000572771,0.20311980029556803
668678,Zac,Gallen,AZ,435,R,0.16222926725738845,0.6813249360779975,0.7419786173861413,3.2896619337390134,5.70921568627451,0.5211426639621366,0.22850420852937753,0.19198937765815371,0.10950641381246876
669270,Joel,Kuhnel,MIL,154,R,0.16025950668036998,0.6730524028790598,0.6714972196204125,3.0536974789915967,5.166890756302521,0.5547899159663866,0.47750296559905103,0.02387900355871886,0.02861803084223013
656302,Dylan,Cease,TOR,618,R,0.1601141555085741,0.6724419619918705,0.6388877501902717,3.1581334092522324,4.915974503422473,0.37261704191150863,0.4416687741089438,0.4346804815994414,0.12365074429161473
679775,Kyle,Backhus,PHI,93,L,0.15979084967320262,0.6710841531862087,0.6160484640607773,3.136501240694789,4.740235732009926,0.3102109181141439,0.2900395187494511,0.1811952226222886,0.05876525862826029
664875,Justin,Lawrence,WSH,175,R,0.15906103286384976,0.6680190934754225,0.7410037236140395,2.7358571428571428,5.701714285714285,0.6844285714285714,0.28385964912280703,0.246140350877193,0.0
669145,Bruce,Zimmermann,STL,21,L,0.159,0.6677627697382568,0.6494365166370792,3.331428571428571,4.997142857142857,0.0,0.29444444444444445,0.15458333333333335,0.08097222222222222
694346,Trey,Gibson,BAL,160,R,0.15884821177133202,0.667125294719458,0.6364917732962724,2.890884615384615,4.897538461538462,0.5222884615384615,0.32791083195355913,0.20208916804644084,0.0
605447,Jordan,Romano,COL,120,R,0.158485413985414,0.6656016289686434,0.6466820930944965,3.1175833333333336,4.975948717948718,0.5461217948717948,0.3930589196028853,0.6017587387464429,0.005182341650671785
669199,Lake,Bachar,PIT,314,R,0.1579515668687886,0.6633595960805015,0.801322577899733,2.974437529687086,6.165842686447926,0.9578030770366319,0.3498517858751101,0.6120415405316033,0.03810667359328664
685464,Cade,Winquest,STL,21,R,0.15789473684210525,0.6631209232753293,0.4084506393943894,3.142857142857143,3.142857142857143,0.0,0.6463414634146343,0.32926829268292684,0.024390243902439025
656577,Alex,Jackson,MIN,10,R,0.1575,0.6614631209671411,0.9363730908116378,3.2449999999999997,7.205,1.3199999999999998,0.03244755244755245,0.0,0.49755244755244754
701656,Logan,Henderson,MIL,309,R,0.15729892930623576,0.6606186711345549,0.8597843687549936,3.323201547857353,6.6156817594044615,0.8653633499245948,0.6139075650583417,0.026935992418328766,0.3591564425233296
681895,Evan,Sisk,PIT,182,L,0.15686111111111112,0.6587799372312956,0.4771564350254615,2.542832328961361,3.671519555713104,0.154140375753279,0.5606807216361267,0.36907726288562415,0.07024201547824907
605452,Joe,Ross,TEX,57,R,0.15684491978609627,0.6587119374574739,0.7219687512326933,3.1537744360902256,5.555248120300751,0.6365112781954887,0.2227282538312109,0.21527735808331536,0.09199438808547378
697812,Joe,Rock,CWS,53,L,0.15669354838709676,0.658076213025681,0.38971106569407676,2.7373788883222847,2.998663946965834,0.0,0.2944786324786325,0.21623361823361822,0.01928774928774929
694462,Hurston,Waldrep,ATL,56,R,0.15659090909090911,0.6576451520149499,0.5953168069173226,2.7067857142857146,4.5807142857142855,0.6246428571428572,0.2884186046511628,0.14051162790697674,0.10106976744186047
682254,Mason,Montgomery,PIT,236,L,0.15631422119794214,0.6564831276516753,0.5816419596143617,3.204148061562439,4.475492044937983,0.22559322033898305,0.7408135667481361,0.25187796685999475,0.007308466391869169
