key_mlbam,name_first,name_last,team,PA_L,PA_R,WAVE,WAVE_L,WAVE_R,probability_L,probability_R,probability,WAVE_CI_Low,WAVE_CI_High,probability_CI_Low,probability_CI_High,Game_Hit_Probability,Game_Hit_Probability_CI_Low,Game_Hit_Probability_CI_High,Consistency,Approach,Expected_Bases,Expected_BB,Expected_HBP,Expected_RBI,Exit_Velo,Barrel_Rate,xBA,xwOBA,Fastball_WAVE,Breaking_WAVE,Offspeed_WAVE,WAVE_Home,WAVE_Away,Whiff_Rate,Chase_Rate,Last_Game_Date,avg_batting_order,start_rate
694876,Cooper,Ingle,CLE,4.0,20,0.07545394160808774,0.0814431043394025,0.07425610906182478,0.2572011609860372,0.23666005065682472,0.24011139866470876,0.023158815297043348,0.2584880219321069,0.07873649824135642,0.6489139303690773,0.20187635254770803,0.08221892400405661,0.6410655481673807,-0.03823504611700074,0.048472813367560014,0.05104166666666666,0.07656249999999999,0.0,0.05104166666666666,15.917222222222223,0.0,0.04332222222222222,0.04096944444444444,0.03076923076923077,0.0,0.2,0.03333333333333333,0.0,0.08695652173913043,0.10769230769230768,2026-07-05,,0.0
608841,Joey,Meneses,ATH,15.0,9,0.08255201055946007,0.08735852908841339,0.07454114634453787,0.2738092744171191,0.23748234952890368,0.26033497021161034,0.04344334080123441,0.31003881270500083,0.1439730293993079,0.7271736499118242,0.20182806406302436,0.1205838183869109,0.6457978644196039,-0.058506906148585974,0.052542903045714434,0.07656249999999999,0.07656249999999998,0.02552083333333333,0.02552083333333333,16.19625,0.0,0.058887499999999995,0.05597812499999999,0.06658653846153846,0.0,0.0,0.10535714285714284,0.026680672268907562,0.0960997442455243,0.1359375,2026-07-12,,0.0
670224,Kameron,Misner,KC,13.0,30,0.08121110866218051,0.0809164958325149,0.08133877422170227,0.2557096300238163,0.2569058330335089,0.2565443351958846,0.11422834220995605,0.3520564271073645,0.34592698800654653,0.7810322518030814,0.2014285299918784,0.26799202452413634,0.7320079754758637,-0.05511580520400619,0.05167534831625075,0.14244186046511628,0.028488372093023254,0.0,0.05697674418604651,14.311354166666664,0.0,0.055402083333333324,0.05543124999999999,0.0475,0.0375,0.04285714285714285,0.03888888888888888,0.05,0.17399203583872574,0.13299912816041848,2026-07-06,,0.0
700246,Carson,Williams,TB,17.0,22,0.08228401618860104,0.0764776207884364,0.08677077627054647,0.24305210822897805,0.2721710897799975,0.25957847545881596,0.04061331344668381,0.23578854462856527,0.13507608374015967,0.6098358142021825,0.20112996758348617,0.12680703655710507,0.5763065681945096,-0.05844850787532979,0.05220901035440242,0.12564102564102564,0.03141025641025641,0.0,0.07852564102564102,14.778749999999999,0.007291666666666666,0.04489479166666667,0.051559375000000005,0.0225,0.0553030303030303,0.0,0.0,0.05193050193050193,0.174390243902439,0.20958904109589038,2026-08-11,,0.0
700932,Kyle,Manzardo,CLE,72.0,282,0.07722466801199013,0.07173710521605468,0.07862574787478216,0.2293654640461491,0.2491965649437028,0.24519300380092546,0.15187829659990462,0.23332429919479683,0.4381716898106869,0.6054146599496999,0.20089261931995184,0.4047444724091258,0.5952555275908742,-0.04430038448097362,0.04925746477249482,0.20416666666666666,0.06228813559322034,0.01038135593220339,0.06401836158192091,15.551578282828281,0.02121212121212121,0.06014343434343434,0.06987537878787879,0.09175438596491228,0.037469660194174755,0.04631578947368421,0.07779146141215107,0.05444444444444445,0.1139735783527136,0.11878362020416486,2026-08-02,,0.0
694388,Joey,Loperfido,HOU,14.0,102,0.0795448637078231,0.08097256437575126,0.07934890479261728,0.25586853651111807,0.2512570271228186,0.2518146687743238,0.12871381870803605,0.27049242670553275,0.38260530788323177,0.6684077917895731,0.1987315254278969,0.2930475387568962,0.5902430835133052,-0.053083143346426886,0.05004351325064196,0.17952586206896554,0.06864224137931034,0.005280172413793103,0.052801724137931036,15.585105633802815,0.01232394366197183,0.05808767605633802,0.06147183098591548,0.03095238095238095,0.024324324324324326,0.11145833333333333,0.07100840336134454,0.04230769230769231,0.10575135226504394,0.1466477272727273,2026-07-01,,0.0
681546,James,Outman,DET,28.0,142,0.0718170113513623,0.09900691109954084,0.06645562266862287,0.3057352600722465,0.21390979198781934,0.22959761951381374,0.1115080275089608,0.2212173143805923,0.33886936887959296,0.583171883374723,0.1985420762034576,0.27584645167113864,0.5115215646098165,-0.03105554331035615,0.04558478806964407,0.1801470588235294,0.03602941176470588,0.010808823529411763,0.06124999999999999,15.129767441860466,0.012209302325581393,0.051694186046511624,0.05922325581395348,0.06416666666666666,0.087430426716141,0.04954268292682927,0.06521739130434782,0.06684981684981685,0.15584102124007723,0.11679641884001557,2026-08-12,,0.0
681909,Justin,Dean,CHC,1.0,9,0.0919407696858875,0.08623387518289675,0.0925748690751087,0.2706723336702497,0.288233063915463,0.28649072874343273,0.10779126740630104,0.6032218525388546,0.32913884786425407,0.960652503187071,0.19838698987187026,0.1205838183869109,0.6457978644196039,-0.08810373887156248,0.05683603330160812,0.30625,0.12249999999999998,0.0,0.18375,15.001874999999998,0.0,0.09292499999999998,0.09008125,0.1225,0.13333333333333333,0.0,0.024999999999999998,0.2,0.15,0.14537815126050418,2026-07-28,,0.0
693459,Kyler,Fedko,MIN,11.0,7,0.07963663113279246,0.07889879455335869,0.08079608861475977,0.24997502124457116,0.25536829636740443,0.25207570995797657,1.3877787807814457e-17,0.1758792236466577,0.0,0.4918779747135168,0.19779721145120038,0.0,0.39033428790216546,-0.054278498506776185,0.04985987250426935,0.0,0.06805555555555556,0.0,0.0,15.340937499999999,0.0,0.033818749999999995,0.035525,0.0,0.0,0.0,0.0,0.0,0.16295681063122924,0.18571428571428572,2026-07-07,,0.0
691373,Jhostynxon,Garcia,PIT,17.0,34,0.08105624139952394,0.0790693289404297,0.08204969762907108,0.25046092233725614,0.258916588113525,0.2561056444154266,0.08169223220048706,0.2801044677298777,0.2579060297386163,0.6834493759203175,0.19603648452935582,0.20305246572163624,0.6138095839776211,-0.06006915988607078,0.05020605019932548,0.10808823529411764,0.012009803921568626,0.012009803921568626,0.024019607843137253,14.643671874999999,0.00546875,0.05645937499999999,0.059128125,0.0732142857142857,0.008333333333333333,0.0,0.01,0.05694444444444444,0.15091743119266054,0.18863524791359843,2026-08-13,,0.0
