schema_version,venue_id,event_id,event_slug,market_id,market_slug,market_type,provider_game_id,game_pk,home_team,away_team,scheduled_start_utc,trading_status,active,closed,line,rules_hash,rules_text,long_team,short_team,home_outcome_id,away_outcome_id,mapping_status,mapping_evidence,first_observed_at_utc,updated_at_utc
polymarket_v1,polymarket_us,113319,mlb-mil-bal-2026-09-18,887278,aec-mlb-mil-bal-2026-09-18,moneyline,10079591,824790,BAL,MIL,2026-09-18T23:05:00Z,MARKET_STATUS_OPEN,True,False,,4b2963657f6648c1,"This market will settle to the winner of the Milwaukee Brewers vs Baltimore Orioles MLB game scheduled for 2026-09-18 at 7:05PM ET. Extra innings are included if played. If the game is delayed, postponed, or suspended and not rescheduled to a date within two weeks of the originally scheduled date, the market will settle to the last fair market price. Outcome sourced from MLB.",MIL,BAL,1774045,1774044,mapped,"{""reason"": ""unique_teams_and_start"", ""home"": ""BAL"", ""away"": ""MIL"", ""delta_min"": 0.0, ""tolerance_minutes"": 45}",2026-09-15T19:07:30Z,2026-09-15T22:22:00Z
polymarket_v1,polymarket_us,113315,mlb-ath-cle-2026-09-18,887255,aec-mlb-ath-cle-2026-09-18,moneyline,10079581,824383,CLE,ATH,2026-09-18T23:10:00Z,MARKET_STATUS_OPEN,True,False,,f7b5f7cffbc69b27,"This market will settle to the winner of the Athletics vs Cleveland Guardians MLB game scheduled for 2026-09-18 at 7:10PM ET. Extra innings are included if played. If the game is delayed, postponed, or suspended and not rescheduled to a date within two weeks of the originally scheduled date, the market will settle to the last fair market price. Outcome sourced from MLB.",ATH,CLE,1773999,1773998,mapped,"{""reason"": ""unique_teams_and_start"", ""home"": ""CLE"", ""away"": ""ATH"", ""delta_min"": 0.0, ""tolerance_minutes"": 45}",2026-09-15T19:07:30Z,2026-09-15T22:22:00Z
polymarket_v1,polymarket_us,113314,mlb-bos-tb-2026-09-18,887250,aec-mlb-bos-tb-2026-09-18,moneyline,10079582,822923,TB,BOS,2026-09-18T23:10:00Z,MARKET_STATUS_OPEN,True,False,,e46d70c7c294308c,"This market will settle to the winner of the Boston Red Sox vs Tampa Bay Rays MLB game scheduled for 2026-09-18 at 7:10PM ET. Extra innings are included if played. If the game is delayed, postponed, or suspended and not rescheduled to a date within two weeks of the originally scheduled date, the market will settle to the last fair market price. Outcome sourced from MLB.",BOS,TB,1773989,1773988,mapped,"{""reason"": ""unique_teams_and_start"", ""home"": ""TB"", ""away"": ""BOS"", ""delta_min"": 0.0, ""tolerance_minutes"": 45}",2026-09-15T19:07:30Z,2026-09-15T22:22:00Z
polymarket_v1,polymarket_us,113307,mlb-phi-nym-2026-09-18,887201,aec-mlb-phi-nym-2026-09-18,moneyline,10079584,823572,NYM,PHI,2026-09-18T23:15:00Z,MARKET_STATUS_OPEN,True,False,,7ac64566f1ea7899,"This market will settle to the winner of the Philadelphia Phillies vs New York Mets MLB game scheduled for 2026-09-18 at 7:15PM ET. Extra innings are included if played. If the game is delayed, postponed, or suspended and not rescheduled to a date within two weeks of the originally scheduled date, the market will settle to the last fair market price. Outcome sourced from MLB.",PHI,NYM,1773891,1773890,mapped,"{""reason"": ""unique_teams_and_start"", ""home"": ""NYM"", ""away"": ""PHI"", ""delta_min"": 0.0, ""tolerance_minutes"": 45}",2026-09-15T19:07:30Z,2026-09-15T22:22:00Z
polymarket_v1,polymarket_us,113309,mlb-det-cws-2026-09-18,887220,aec-mlb-det-cws-2026-09-18,moneyline,10079586,824547,CWS,DET,2026-09-18T23:40:00Z,MARKET_STATUS_OPEN,True,False,,32e635808d5aff29,"This market will settle to the winner of the Detroit Tigers vs Chicago White Sox MLB game scheduled for 2026-09-18 at 7:40PM ET. Extra innings are included if played. If the game is delayed, postponed, or suspended and not rescheduled to a date within two weeks of the originally scheduled date, the market will settle to the last fair market price. Outcome sourced from MLB.",DET,CWS,1773929,1773928,mapped,"{""reason"": ""unique_teams_and_start"", ""home"": ""CWS"", ""away"": ""DET"", ""delta_min"": 0.0, ""tolerance_minutes"": 45}",2026-09-15T19:07:30Z,2026-09-15T22:22:00Z
polymarket_v1,polymarket_us,113320,mlb-tor-tex-2026-09-18,887284,aec-mlb-tor-tex-2026-09-18,moneyline,10079592,822847,TEX,TOR,2026-09-19T00:05:00Z,MARKET_STATUS_OPEN,True,False,,1972dbb831a2e289,"This market will settle to the winner of the Toronto Blue Jays vs Texas Rangers MLB game scheduled for 2026-09-18 at 8:05PM ET. Extra innings are included if played. If the game is delayed, postponed, or suspended and not rescheduled to a date within two weeks of the originally scheduled date, the market will settle to the last fair market price. Outcome sourced from MLB.",TOR,TEX,1774057,1774056,mapped,"{""reason"": ""unique_teams_and_start"", ""home"": ""TEX"", ""away"": ""TOR"", ""delta_min"": 0.0, ""tolerance_minutes"": 45}",2026-09-15T19:07:30Z,2026-09-15T22:22:00Z
polymarket_v1,polymarket_us,113310,mlb-sea-col-2026-09-18,887229,aec-mlb-sea-col-2026-09-18,moneyline,10079593,824303,COL,SEA,2026-09-19T00:10:00Z,MARKET_STATUS_OPEN,True,False,,1cc24f3999626ebf,"This market will settle to the winner of the Seattle Mariners vs Colorado Rockies MLB game scheduled for 2026-09-18 at 8:10PM ET. Extra innings are included if played. If the game is delayed, postponed, or suspended and not rescheduled to a date within two weeks of the originally scheduled date, the market will settle to the last fair market price. Outcome sourced from MLB.",SEA,COL,1773947,1773946,mapped,"{""reason"": ""unique_teams_and_start"", ""home"": ""COL"", ""away"": ""SEA"", ""delta_min"": 0.0, ""tolerance_minutes"": 45}",2026-09-15T19:07:30Z,2026-09-15T22:22:00Z
polymarket_v1,polymarket_us,113311,mlb-atl-hou-2026-09-18,887238,aec-mlb-atl-hou-2026-09-18,moneyline,10079585,824138,HOU,ATL,2026-09-19T00:10:00Z,MARKET_STATUS_OPEN,True,False,,3b872b3f73ecf377,"This market will settle to the winner of the Atlanta Braves vs Houston Astros MLB game scheduled for 2026-09-18 at 8:10PM ET. Extra innings are included if played. If the game is delayed, postponed, or suspended and not rescheduled to a date within two weeks of the originally scheduled date, the market will settle to the last fair market price. Outcome sourced from MLB.",ATL,HOU,1773965,1773964,mapped,"{""reason"": ""unique_teams_and_start"", ""home"": ""HOU"", ""away"": ""ATL"", ""delta_min"": 0.0, ""tolerance_minutes"": 45}",2026-09-15T19:07:30Z,2026-09-15T22:22:00Z
polymarket_v1,polymarket_us,113308,mlb-wsh-stl-2026-09-18,887211,aec-mlb-wsh-stl-2026-09-18,moneyline,10079594,823005,STL,WSH,2026-09-19T00:15:00Z,MARKET_STATUS_OPEN,True,False,,abdc81970309f13e,"This market will settle to the winner of the Washington Nationals vs St. Louis Cardinals MLB game scheduled for 2026-09-18 at 8:15PM ET. Extra innings are included if played. If the game is delayed, postponed, or suspended and not rescheduled to a date within two weeks of the originally scheduled date, the market will settle to the last fair market price. Outcome sourced from MLB.",WSH,STL,1773911,1773910,mapped,"{""reason"": ""unique_teams_and_start"", ""home"": ""STL"", ""away"": ""WSH"", ""delta_min"": 0.0, ""tolerance_minutes"": 45}",2026-09-15T19:07:30Z,2026-09-15T22:22:00Z
polymarket_v1,polymarket_us,113313,mlb-min-laa-2026-09-18,887244,aec-mlb-min-laa-2026-09-18,moneyline,10079587,823977,LAA,MIN,2026-09-19T01:38:00Z,MARKET_STATUS_OPEN,True,False,,96cae6ece2e05d25,"This market will settle to the winner of the Minnesota Twins vs Los Angeles Angels MLB game scheduled for 2026-09-18 at 9:38PM ET. Extra innings are included if played. If the game is delayed, postponed, or suspended and not rescheduled to a date within two weeks of the originally scheduled date, the market will settle to the last fair market price. Outcome sourced from MLB.",MIN,LAA,1773977,1773976,mapped,"{""reason"": ""unique_teams_and_start"", ""home"": ""LAA"", ""away"": ""MIN"", ""delta_min"": 0.0, ""tolerance_minutes"": 45}",2026-09-15T19:07:30Z,2026-09-15T22:22:00Z
polymarket_v1,polymarket_us,113317,mlb-nyy-az-2026-09-18,887267,aec-mlb-nyy-az-2026-09-18,moneyline,10079588,825032,AZ,NYY,2026-09-19T01:40:00Z,MARKET_STATUS_OPEN,True,False,,bf63c33f51e8c186,"This market will settle to the winner of the New York Yankees vs Arizona Diamondbacks MLB game scheduled for 2026-09-18 at 9:40PM ET. Extra innings are included if played. If the game is delayed, postponed, or suspended and not rescheduled to a date within two weeks of the originally scheduled date, the market will settle to the last fair market price. Outcome sourced from MLB.",NYY,AZ,1774023,1774022,mapped,"{""reason"": ""unique_teams_and_start"", ""home"": ""AZ"", ""away"": ""NYY"", ""delta_min"": 0.0, ""tolerance_minutes"": 45}",2026-09-15T19:07:30Z,2026-09-15T22:22:00Z
polymarket_v1,polymarket_us,113316,mlb-mia-sd-2026-09-18,887261,aec-mlb-mia-sd-2026-09-18,moneyline,10079595,823252,SD,MIA,2026-09-19T01:40:00Z,MARKET_STATUS_OPEN,True,False,,bf9f1831491d1ea4,"This market will settle to the winner of the Miami Marlins vs San Diego Padres MLB game scheduled for 2026-09-18 at 9:40PM ET. Extra innings are included if played. If the game is delayed, postponed, or suspended and not rescheduled to a date within two weeks of the originally scheduled date, the market will settle to the last fair market price. Outcome sourced from MLB.",MIA,SD,1774011,1774010,mapped,"{""reason"": ""unique_teams_and_start"", ""home"": ""SD"", ""away"": ""MIA"", ""delta_min"": 0.0, ""tolerance_minutes"": 45}",2026-09-15T19:07:30Z,2026-09-15T22:22:00Z
polymarket_v1,polymarket_us,113322,mlb-sf-lad-2026-09-18,887295,aec-mlb-sf-lad-2026-09-18,moneyline,10079589,823898,LAD,SF,2026-09-19T02:15:00Z,MARKET_STATUS_OPEN,True,False,,832ac148d0ffc131,"This market will settle to the winner of the San Francisco Giants vs Los Angeles Dodgers MLB game scheduled for 2026-09-18 at 10:15PM ET. Extra innings are included if played. If the game is delayed, postponed, or suspended and not rescheduled to a date within two weeks of the originally scheduled date, the market will settle to the last fair market price. Outcome sourced from MLB.",SF,LAD,1774079,1774078,mapped,"{""reason"": ""unique_teams_and_start"", ""home"": ""LAD"", ""away"": ""SF"", ""delta_min"": 0.0, ""tolerance_minutes"": 45}",2026-09-15T19:07:30Z,2026-09-15T22:22:00Z
polymarket_v1,polymarket_us,109412,mlb-sd-col-2026-09-14,786027,aec-mlb-sd-col-2026-09-14,moneyline,10079541,824308,COL,SD,2026-09-15T00:40:00Z,MARKET_STATUS_OPEN,True,False,,a51a44743bfdae3d,"This market will settle to the winner of the San Diego Padres vs Colorado Rockies MLB game scheduled for 2026-09-14 at 8:40PM ET. Extra innings are included if played. If the game is delayed, postponed, or suspended and not rescheduled to a date within two weeks of the originally scheduled date, the market will settle to the last fair market price. Outcome sourced from MLB.",SD,COL,1571543,1571542,mapped,"{""reason"": ""unique_teams_and_start"", ""home"": ""COL"", ""away"": ""SD"", ""delta_min"": 0.0, ""tolerance_minutes"": 45}",2026-09-15T02:54:09Z,2026-09-15T03:02:06Z
polymarket_v1,polymarket_us,109409,mlb-sea-laa-2026-09-14,786011,aec-mlb-sea-laa-2026-09-14,moneyline,10079538,823981,LAA,SEA,2026-09-15T01:38:00Z,MARKET_STATUS_OPEN,True,False,,92ce1ddbd4ee31e3,"This market will settle to the winner of the Seattle Mariners vs Los Angeles Angels MLB game scheduled for 2026-09-14 at 9:38PM ET. Extra innings are included if played. If the game is delayed, postponed, or suspended and not rescheduled to a date within two weeks of the originally scheduled date, the market will settle to the last fair market price. Outcome sourced from MLB.",SEA,LAA,1571511,1571510,mapped,"{""reason"": ""unique_teams_and_start"", ""home"": ""LAA"", ""away"": ""SEA"", ""delta_min"": 0.0, ""tolerance_minutes"": 45}",2026-09-15T02:54:09Z,2026-09-15T03:02:06Z
polymarket_v1,polymarket_us,109408,mlb-mia-az-2026-09-14,786002,aec-mlb-mia-az-2026-09-14,moneyline,10079537,825034,AZ,MIA,2026-09-15T01:40:00Z,MARKET_STATUS_OPEN,True,False,,f60011be3736d2e1,"This market will settle to the winner of the Miami Marlins vs Arizona Diamondbacks MLB game scheduled for 2026-09-14 at 9:40PM ET. Extra innings are included if played. If the game is delayed, postponed, or suspended and not rescheduled to a date within two weeks of the originally scheduled date, the market will settle to the last fair market price. Outcome sourced from MLB.",MIA,AZ,1571493,1571492,mapped,"{""reason"": ""unique_teams_and_start"", ""home"": ""AZ"", ""away"": ""MIA"", ""delta_min"": 0.0, ""tolerance_minutes"": 45}",2026-09-15T02:54:09Z,2026-09-15T03:02:06Z
